762,Farrukhnagar,13
763,Fatehabad,13
764,Ferozepur Jhirka,13
765,Ganaur,13
766,Gharaunda,13
767,Gohana,13
768,Gurgaon,13
769,Gurgaon Rural,13
770,Haileymandi,13
771,Hansi,13
772,Hassanpur,13
773,Hathin,13
774,Hisar,13
775,Hodal,13
776,Indri,13
777,Jagadhri,13
778,Jakhal Mandi,13
779,Jhajjar,13
780,Jind,13
781,Julana,13
782,Kaithal,13
783,Kalan Wali,13
784,Kalanaur,13
785,Kalayat,13
786,Kalka,13
787,Kanina,13
788,Kansepur,13
789,Kardhan,13
790,Karnal,13
791,Kharkhoda,13
792,Ladrawan,13
793,Ladwa,13
794,Loharu,13
795,Maham,13
796,Mahendragarh,13
797,Mandi Dabwali,13
798,Mustafabad,13
799,Nagai Chaudhry,13
800,Naraingarh,13
801,Narnaul,13
802,Narnaund,13
803,Narwana,13
804,Nilokheri,13
805,Nuh,13
806,Palwal,13
807,Panchkula Urban Estate,13
808,Panipat,13
809,Panipat Taraf Ansar,13
810,Panipat Taraf Rajputan,13
811,Panipt Taraf Makhdum Zadgan,13
812,Pataudi,13
813,Pehowa,13
814,Pinjore,13
815,Punahana,13
816,Pundri,13
817,Radaur,13
818,Raipur Rani,13
819,Rania,13
820,Ratia,13
821,Rewari,13
822,Rewari (Rural),13
823,Rohtak,13
824,Sadaura,13
825,Safidon,13
826,Samalkha,13
827,Sankhol,13
828,Sasauli,13
829,Shahbad,13
830,Sirsa,13
831,Siwani,13
832,Sohna,13
833,Sonipat,13
834,Sukhrali,13
835,Taoru,13
836,Taraori,13
837,Thanesar,13
838,Tilpat,13
839,Tohana,13
840,Tosham,13
841,Uchana,13
842,Uklanamandi,13
843,Uncha Siwana,13
844,Yamunanagar,13
845,Arki,14
846,Baddi,14
847,Bakloh,14
848,Banjar,14
849,Bhota,14
850,Bhuntar,14
851,Bilaspur,14
852,Chamba,14
853,Chaupal,14
854,Chuari Khas,14
855,Dagshai,14
856,Dalhousie,14
857,Daulatpur,14
858,Dera Gopipur,14
859,Dharmshala,14
860,Gagret,14
861,Ghumarwin,14
862,Hamirpur,14
863,Jawalamukhi,14
864,Jogindarnagar,14
865,Jubbal,14
866,Jutogh,14
867,Kangra,14
868,Kasauli,14
869,Kotkhai,14
870,Kullu,14
871,Manali,14
872,Mandi,14
873,Mant Khas,14
874,Mehatpur Basdehra,14
875,Nadaun,14
876,Nagrota Bagwan,14
877,Nahan,14
878,Naina Devi,14
879,Nalagarh,14
880,Narkanda,14
881,Nurpur,14
882,Palampur,14
883,Paonta Sahib,14
884,Parwanoo,14
885,Rajgarh,14
886,Rampur,14
887,Rawalsar,14
888,Rohru,14
889,Sabathu,14
890,Santokhgarh,14
891,Sarkaghat,14
892,Seoni,14
893,Shimla,14
894,Solan,14
895,Sundarnagar,14
896,Talai,14
897,Theog,14
898,Tira Sujanpur,14
899,Una,14
900,Yol,14
901,Achabal,15
902,Akhnoor,15
903,Anantnag,15
904,Arnia,15
905,Awantipora,15
906,Badami Bagh,15
907,Badgam,15
908,Bandipore,15
909,Banihal,15
910,Baramula,15
911,Bari Brahmana,15
912,Bashohli,15
913,Batote,15
914,Beerwah,15
915,Bhaderwah,15
916,Bijbehara,15
917,Billawar,15
918,Bishna,15
919,Charari Sharief,15
920,Chenani,15
921,Doda,15
922,Duru-Verinag,15
923,Ganderbal,15
924,Gho Manhasan,15
925,Gorah Salathian,15
926,Gulmarg,15
927,Hajan,15
928,Handwara,15
929,Hiranagar,15
930,Jammu,15
931,Jammu Cantonment,15
932,Jourian,15
933,Kargil,15
934,Kathua,15
935,Katra,15
936,Khan Sahib,15
937,Khour,15
939,Khrew,15
940,Kishtwar,15
941,Kud,15
942,Kukernag,15
943,Kulgam,15
944,Kunzer,15
945,Kupwara,15
946,Lakhenpur,15
947,Leh,15
948,Magam,15
949,Mattan,15
950,Nowshehra,15
951,Pahalgam,15
952,Pampore,15
953,Parole,15
954,Pattan,15
955,Pulwama,15
956,Punch,15
957,Qazigund,15
958,Rajauri,15
959,Ram Garh,15
960,Ramban,15
961,Ramnagar,15
962,Ranbir Singh Pora,15
963,Reasi,15
964,Rehambal,15
965,Samba,15
966,Shupiyan,15
967,Sopore,15
968,Srinagar,15
969,Sumbal,15
970,Sunderbani,15
971,Talwara,15
972,Thanamandi,15
973,Tral,15
974,Udhampur,15
975,Uri,15
976,Vijay Pur,15
977,Adityapur,16
978,Amlabad,16
979,Angarpathar,16
980,Ara,16
981,Babua Kalan,16
982,Bagbera,16
983,Baliari,16
984,Balkundra,16
985,Bandhgora,16
986,Barajamda,16
987,Barhi,16
988,Barkakana,16
989,Barughutu,16
990,Barwadih,16
991,Basaria,16
992,Basukinath,16
993,Bermo,16
994,Bhagatdih,16
995,Bhojudih,16
996,Bhowrah,16
997,Bhuli,16
998,Bokaro,16
999,Bokaro Steel City,16
1000,Bundu,16
1001,Chaibasa,16
1002,Chakradharpur,16
1003,Chakulia,16
1004,Chandaur,16
1005,Chandil,16
1006,Chandrapura,16
1007,Chas,16
1008,Chatra,16
1009,Chhatatanr,16
1010,Chhota Gobindpur,16
1011,Chhotaputki,16
1012,Chiria,16
1013,Chirkunda,16
1014,Churi,16
1015,Daltonganj,16
1016,Danguwapasi,16
1017,Dari,16
1018,Deoghar,16
1019,Deorikalan,16
1020,Dhanbad,16
1021,Dhanwar,16
1022,Dhaunsar,16
1023,Dugda,16
1024,Dumarkunda,16
1025,Dumka,16
1026,Egarkunr,16
1027,Gadhra,16
1028,Garhwa,16
1029,Ghatshila,16
1030,Ghorabandha,16
1031,Gidi,16
1032,Giridih,16
1033,Gobindpur,16
1034,Godda,16
1035,Godhar,16
1036,Gomoh,16
1037,Gua,16
1038,Gumia,16
1039,Gumla,16
1040,Haludbani,16
1041,Hazaribag,16
1042,Hesla,16
1043,Hussainabad,16
1044,Isri,16
1045,Jadugora,16
1046,Jamadoba,16
1047,Jamshedpur,16
1048,Jamtara,16
1049,Jaridih Bazar,16
1050,Jasidih,16
1051,Jena,16
1052,Jharia,16
1053,Jharia Khas,16
1054,Jhinkpani,16
1055,Jhumri Tilaiya,16
1056,Jorapokhar,16
1057,Jugsalai,16
1058,Kailudih,16
1059,Kalikapur,16
1060,Kandra,16
1061,Kanke,16
1062,Katras,16
1063,Kedla,16
1064,Kenduadih,16
1065,Kharkhari,16
1066,Kharsawan,16
1067,Khelari,16
1068,Khunti,16
1069,Kiriburu,16
1070,Kodarma,16
1071,Kuju,16
1072,Kurpania,16
1073,Kustai,16
1074,Lakarka,16
1075,Lapanga,16
1076,Latehar,16
1077,Lohardaga,16
1078,Loyabad,16
1079,Madhupur,16
1080,Maithon,16
1081,Malkera,16
1082,Mango,16
1083,Marma,16
1084,Meghahatuburu Forest village,16
1085,Mera,16
1086,Meru,16
1087,Mihijam,16
1088,Mugma,16
1089,Muri,16
1090,Musabani,16
1091,Nagri Kalan,16
1092,Nirsa,16
1093,Noamundi,16
1094,Okni NO.II,16
1095,Orla,16
1096,Pakaur,16
1097,Palawa,16
1098,Panchet,16
1099,Paratdih,16
1100,Pathardih,16
1101,Patratu,16
1102,Phusro,16
1103,Pondar Kanali,16
1104,Rajmahal,16
1105,Ramgarh Cantonment,16
1106,Ranchi,16
1107,Religara alias Pachhiari,16
1108,Rohraband,16
1109,Sahibganj,16
1110,Sahnidih,16
1111,Saraidhela,16
1112,Sarjamda,16
1113,Saunda,16
1114,Seraikela,16
1115,Sewai,16
1116,Sijhua,16
1117,Sijua,16
1118,Simdega,16
1119,Sindri,16
1120,Sinduria,16
1121,Sini,16
1122,Sirka,16
1123,Siuliban,16
1124,Tati,16
1125,Tenu Dam-cum- Kathhara,16
1126,Tisra,16
1127,Topa,16
1128,Topchanchi,16
1129,Adoor,18
1130,Akathiyoor,18
1131,Alappuzha,18
1132,Aluva,18
1133,Ancharakandy,18
1134,Angamaly,18
1135,Arookutty,18
1136,Aroor,18
1137,Attingal,18
1138,Avinissery,18
1139,Azhikode North,18
1140,Azhikode South,18
1141,Bangramanjeshwar,18
1142,Beypore,18
1143,Brahmakulam,18
1144,Chala,18
1145,Chalakudy,18
1146,Changanassery,18
1147,Chavakkad,18
1148,Chelora,18
1149,Chendamangalam,18
1150,Chengamanad,18
1151,Chengannur,18
1152,Cheranallur,18
1153,Cherthala,18
1154,Cheruthazham,18
1155,Cheruvannur,18
1156,Chevvoor,18
1157,Chirakkal,18
1158,Chittur-Thathamangalam,18
1159,Chockli,18
1160,Choornikkara,18
1161,Chowwara,18
1162,Dharmadom,18
1163,Edathala,18
1164,Elayavoor,18
1165,Eloor,18
1166,Eranholi,18
1167,Erattupetta,18
1168,Feroke,18
1169,Guruvayoor,18
1170,Hosabettu,18
1171,Idukki Township,18
1172,Iringaprom,18
1173,Irinjalakuda,18
1174,Iriveri,18
1175,Kadachira,18
1176,Kadamakkudy,18
1177,Kadirur,18
1178,Kadungalloor,18
1179,Kalamassery,18
1180,Kalliasseri,18
1181,Kalpetta,18
1182,Kanhangad,18
1183,Kanhirode,18
1184,Kanjikkuzhi,18
1185,Kannadiparamba,18
1186,Kannapuram,18
1187,Kannur,18
1188,Kannur Cantonment,18
1189,Karuvanthuruthy,18
1190,Kasaragod,18
1191,Kayamkulam,18
1192,Kochi,18
1193,Kodungallur,18
1194,Kokkothamangalam,18
1195,Kolazhy,18
1196,Kollam,18
1197,Komalapuram,18
1198,Koothuparamba,18
1199,Koratty,18
1200,Kothamangalam,18
1201,Kottayam,18
1202,Kottayam-Malabar,18
1203,Kottuvally,18
1204,Kozhikode,18
1205,Kudlu,18
1206,Kunnamkulam,18
1207,Kureekkad,18
1208,Malappuram,18
1209,Manjeri,18
